/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_510.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_510.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_510.jpg,0,0,0,1.245014E-06
/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_584.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_584.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_584.jpg,0,0,0,2.039711E-06
/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_659.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_659.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_659.jpg,0,0.04063511,0,0.0198137
/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_727.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_727.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_727.jpg,0,0,0,0.01658775
/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_802.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_802.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_802.jpg,0,0,0,0.01645684
/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_875.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_875.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_875.jpg,0,0,0,0.01635829
/root/Desktop/Data/IMG/center_2021_09_02_13_48_27_943.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_27_943.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_27_943.jpg,0,0,0,0.01622779
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_010.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_010.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_010.jpg,0,0,0,0.01613064
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_081.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_081.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_081.jpg,0,0,0,0.01600203
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_156.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_156.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_156.jpg,0,0,0,0.01587442
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_230.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_230.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_230.jpg,0,0,0,0.0157794
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_303.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_303.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_303.jpg,0,0,0,0.01565362
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_376.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_376.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_376.jpg,0,0,0,0.01552881
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_450.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_450.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_450.jpg,0,0,0,0.01543587
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_518.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_518.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_518.jpg,0,0,0,0.01531285
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_596.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_596.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_596.jpg,0,0,0,0.01519077
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_670.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_670.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_670.jpg,0,0,0,0.0150999
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_745.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_745.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_745.jpg,0,0,0,1.735808E-05
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_824.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_824.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_824.jpg,0,0,0,4.015915E-05
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_897.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_897.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_897.jpg,0,0,0,3.898829E-05
/root/Desktop/Data/IMG/center_2021_09_02_13_48_28_970.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_28_970.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_28_970.jpg,0,0,0,1.893677E-05
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_043.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_043.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_043.jpg,0,0,0,2.109163E-05
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_113.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_113.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_113.jpg,0,0,0,1.906608E-06
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_182.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_182.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_182.jpg,0,0,0,5.335592E-06
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_260.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_260.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_260.jpg,0,0.1100035,0,0.06698113
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_335.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_335.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_335.jpg,0,0.2811835,0,0.1957081
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_404.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_404.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_404.jpg,0,0.5415688,0,0.5947112
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_470.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_470.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_470.jpg,0,0.5153546,0,0.9848525
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_543.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_543.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_543.jpg,0,0.2682652,0,1.395007
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_617.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_617.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_617.jpg,0,0.04878545,0,1.481815
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_691.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_691.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_691.jpg,0,0,0,1.47978
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_762.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_762.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_762.jpg,0,0,0,1.467895
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_833.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_833.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_833.jpg,0,0.1162319,0,1.497665
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_900.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_900.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_900.jpg,0,0.355593,0,1.706206
/root/Desktop/Data/IMG/center_2021_09_02_13_48_29_977.jpg,/root/Desktop/Data/IMG/left_2021_09_02_13_48_29_977.jpg,/root/Desktop/Data/IMG/right_2021_09_02_13_48_29_977.jpg,0,0.5872135,0,2.203106
